sparkasse,name,since,until,position,feste_bezuege,erfolgsabhaengige_bezuege,sonstige_bezuege,gesamtverguetung,anmerkungen,state,verband
Sparkasse Nördlingen,Wolfgang Winter,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Sparkasse Nürnberg,Dr. Jonathan Daniel,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Nürnberg,Dr. Matthias Everding,2014-01-01,2014-12-31,Vorsitzende(r),,,,,Lediglich die Gesamtbezüge des Vorstandes wurden veröffentlicht und belaufen sich auf 1700000€ in 2014 und auf 1594000 € in 2013. Die Mitglieder des Vorstandes waren in beiden Jahres dieselben.,Bayern,SVB
Sparkasse Nürnberg,Matthias Benk,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Nürnberg,Roland Burgis,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Oberpfalz Nord,,,,,,,,,,Bayern,SVB
Sparkasse Ostunterfranken,,,,,,,,,,Bayern,SVB
Sparkasse Passau,Eckhard Helber,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Passau,Eckhard Helber,2013-01-01,2013-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Passau,Hartmann Beck,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Passau,Hartmann Beck,2013-01-01,2013-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Passau,Renate Braun,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Sparkasse Passau,Renate Braun,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Sparkasse Pfaffenhofen,,,,,,,,,,Bayern,SVB
Sparkasse Regen-Viechtach,,,,,,,,,,Bayern,SVB
Sparkasse Regensburg,,,,,,,,,,Bayern,SVB
Sparkasse Rosenheim-Bad Aibling,,,,,,,,,,Bayern,SVB
Sparkasse Rothenburg,Dieter Mai,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Sparkasse Rothenburg,Werner E. Thum,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Sparkasse Rottal-Inn,,,,,,,,,,Bayern,SVB
Sparkasse Schweinfurt,,,,,,,,,,Bayern,SVB
Stadt- und Kreissparkasse Erlangen,,,,,,,,,,Bayern,SVB
Stadt- und Kreissparkasse Moosburg,Fritz Hecht,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Stadt- und Kreissparkasse Moosburg,Georg Seibold,2014-01-01,2014-12-31,Mitglied,,,,,,Bayern,SVB
Stadtsparkasse Augsburg,,,,,,,,,,Bayern,SVB
Vereinigte Sparkassen Gunzenhausen,,,,,,,,,,Bayern,SVB
Vereinigte Sparkassen im Landkreis Weilheim,,,,,,,,,,Bayern,SVB
Vereinigte Sparkassen Stadt- und Landkreis Ansbach,Rainer Burghardt,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Bayern,SVB
Vereinigte Spk. Eschenbach Neustadt Vohenstrauß,,,,,,,,,,Bayern,SVB
Mittelbrandenburgische Sparkasse in Potsdam,Andreas Schulz,2014-05-06,2014-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Mittelbrandenburgische Sparkasse in Potsdam,Andreas Schulz,2014-01-01,2015-05-05,Mitglied,,,,,,Brandenburg,OSV
Mittelbrandenburgische Sparkasse in Potsdam,Andreas Schulz,2013-01-01,2013-12-31,Mitglied,,,,,,Brandenburg,OSV
Mittelbrandenburgische Sparkasse in Potsdam,Bernward Höving,2014-01-01,2014-12-31,Mitglied,,,,,,Brandenburg,OSV
Mittelbrandenburgische Sparkasse in Potsdam,Ernst Dienst,2013-01-01,2013-12-31,Mitglied,,,,,,Brandenburg,OSV
Mittelbrandenburgische Sparkasse in Potsdam,Gerhard Zepf,2014-01-01,2014-12-31,Mitglied,,,,,,Brandenburg,OSV
Mittelbrandenburgische Sparkasse in Potsdam,Gerhard Zepf,2013-01-01,2013-12-31,Mitglied,,,,,,Brandenburg,OSV
Mittelbrandenburgische Sparkasse in Potsdam,Johannes Werner,2014-01-01,2014-11-30,Vorsitzende(r),,,,,Lediglich die Gesamtbezüge der Vorstandes wurden veröffentlicht und belaufen sich auf 1544000 € im Jahr 2014.,Brandenburg,OSV
Mittelbrandenburgische Sparkasse in Potsdam,Johannes Werner,2013-01-01,2013-12-31,Vorsitzende(r),,,,,Lediglich die Gesamtbezüge der Vorstandes wurden veröffentlicht und belaufen sich auf 1519000 € im Jahr 2013.,Brandenburg,OSV
Sparkasse Barnim,Günter Pianka,2014-01-01,2014-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Barnim,Günter Pianka,2013-01-01,2013-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Barnim,Uwe Riediger,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Sparkasse Barnim,Uwe Riediger,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Sparkasse Elbe-Elster,Jürgen Riecke,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Sparkasse Elbe-Elster,Jürgen Riecke,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Sparkasse Elbe-Elster,Thomas Liebsch,2014-01-01,2014-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Elbe-Elster,Thomas Liebsch,2013-01-01,2013-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Märkisch-Oderland,Dirk Rieckers,2014-01-01,2014-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Märkisch-Oderland,Dirk Rieckers,2013-01-01,2013-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Märkisch-Oderland,Reinhard Kampmann,2014-01-01,2014-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Märkisch-Oderland,Reinhard Kampmann,2013-01-01,2013-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Märkisch-Oderland,Uwe Schumacher,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Sparkasse Märkisch-Oderland,Uwe Schumacher,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Sparkasse Niederlausitz mit Sitz in Senftenberg,Lothar Piotrowski,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Sparkasse Niederlausitz mit Sitz in Senftenberg,Lothar Piotrowski,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Sparkasse Niederlausitz mit Sitz in Senftenberg,Marcus Starick,2014-01-01,2014-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Niederlausitz mit Sitz in Senftenberg,Marcus Starick,2013-01-01,2013-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Oder-Spree,,,,,,,,,,Brandenburg,OSV
Sparkasse Ostprignitz-Ruppin,Markus Rück,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Sparkasse Ostprignitz-Ruppin,Ralf Osterberg,2014-01-01,2014-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Prignitz,André Wormstädt,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Sparkasse Prignitz,Elfi Gabriel,2014-01-01,2014-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Spree-Neiße,Udo Schlünsen,2013-01-01,2013-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Uckermark,Peter Klinkenberg,2014-01-01,2014-12-31,Mitglied,,,,,,Brandenburg,OSV
Sparkasse Uckermark,Wolfgang Janitschke,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Stadtsparkasse Schwedt,Dietrich Klein,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Brandenburg,OSV
Stadtsparkasse Schwedt,Jürgen Dybowski,2014-01-01,2014-12-31,Mitglied,,,,,,Brandenburg,OSV
Die Sparkasse Bremen AG,Dr.rer.nat. Tim Nesemann,2014-01-01,2014-12-31,Vorsitzende(r),,,,,"Die Bezüge des gesamten Vorstandes beliefen sich 2014 auf 2400000 €, davon 1600000 feste Bezüge und 800000 € erfolgsabhängige Bezüge.",Bremen,HSGV
Die Sparkasse Bremen AG,Dr.rer.nat. Tim Nesemann,2013-01-01,2013-12-31,Vorsitzende(r),,,,,"Die Bezüge des gesamten Vorstandes beliefen sich 2013 auf 1800000 €, davon 1600000 € feste Bezüge und 200000€ erfolgsabhängig. ",Bremen,HSGV
Die Sparkasse Bremen AG,Dr.rer.pol. Heiko Staroßom,2014-01-01,2014-12-31,Mitglied,,,,,,Bremen,HSGV
Die Sparkasse Bremen AG,Dr.rer.pol. Heiko Staroßom,2013-01-01,2013-12-31,Mitglied,,,,,,Bremen,HSGV
Die Sparkasse Bremen AG,Joachim Döpp,2014-01-01,2014-12-31,Mitglied,,,,,,Bremen,HSGV
Die Sparkasse Bremen AG,Joachim Döpp,2013-01-01,2013-12-31,Mitglied,,,,,,Bremen,HSGV
Die Sparkasse Bremen AG,Thomas Fürst,2014-01-01,2014-12-31,Mitglied,,,,,,Bremen,HSGV
Die Sparkasse Bremen AG,Thomas Fürst,2013-01-01,2013-12-31,Mitglied,,,,,,Bremen,HSGV
Hamburger Sparkasse AG,Dr. Harald Vogelsang,2014-01-01,2014-12-31,Vorsitzende(r),,,,,Die Gesamtbezüge des Vorstandes betrugen im Jahr 2014 4200000 €.,Hamburg,HSGV
Hamburger Sparkasse AG,Dr. Harald Vogelsang,2013-01-01,2013-12-31,Vorsitzende(r),,,,,Die Gesamtbezüge des Vorstandes 2013 betrugen 3400000 €.,Hamburg,HSGV
Hamburger Sparkasse AG,Frank Brockmann,2014-01-01,2014-12-31,Mitglied,,,,,,Hamburg,HSGV
Hamburger Sparkasse AG,Frank Brockmann,2013-01-01,2013-12-31,Mitglied,,,,,,Hamburg,HSGV
Hamburger Sparkasse AG,Reinhard Klein,2013-01-01,2013-12-31,Mitglied,,,,,,Hamburg,HSGV
Kreissparkasse Schwalm-Eder,,,,,,,,,,Hessen,SGVHT
Sparkasse Bad Hersfeld-Rotenburg,,,,,,,,,,Hessen,SGVHT
Sparkasse Laubach-Hungen,Birgit Hartmann,2014-01-01,2014-12-31,Mitglied,,,,,,Hessen,SGVHT
Sparkasse Laubach-Hungen,Josef Kraus,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Hessen,SGVHT
Sparkasse Marburg-Biedenkopf,,,,,,,,,,Hessen,SGVHT
Müritz-Sparkasse,Andrea Perlick,2014-01-01,2014-12-31,Mitglied,,,,,,Mecklenburg-Vorpommern,OSV
Müritz-Sparkasse,Gisela Richter,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Mecklenburg-Vorpommern,OSV
OstseeSparkasse Rostock,,,,,,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Mecklenburg-Nordwest,Horst-Dieter Hoffmann,2014-01-01,2015-02-28,Vorsitzende(r),,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Mecklenburg-Nordwest,Horst-Dieter Hoffmann,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Mecklenburg-Nordwest,Kay Facklam,2014-03-01,2014-12-31,Mitglied,,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Mecklenburg-Nordwest,Manuel Krastel,2014-03-01,2014-12-31,Vorsitzende(r),,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Mecklenburg-Nordwest,Manuel Krastel,2014-01-01,2015-02-28,Mitglied,,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Mecklenburg-Nordwest,Manuel Krastel,2013-01-01,2013-12-31,Mitglied,,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Mecklenburg-Schwerin,Kai Lorenzen,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Mecklenburg-Schwerin,Kai Lorenzen,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Mecklenburg-Schwerin,Ulrich Kempf,2014-11-01,2014-12-31,Mitglied,,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Mecklenburg-Schwerin,Ulrich Kempf,2013-01-01,2013-12-31,Mitglied,,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Mecklenburg-Strelitz,Andrea Binkowski,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Mecklenburg-Strelitz,Thomas Hartung,2014-01-01,2014-12-31,Mitglied,,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Neubrandenburg-Demmin,Peter Siebken,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Neubrandenburg-Demmin,Sabine Schmidt,2014-01-01,2014-12-31,Mitglied,,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Parchim-Lübz,Heike Fredrich,2014-01-01,2014-12-31,Mitglied,,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Parchim-Lübz,Joachim Ziegler,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Uecker-Randow,Annett Zahn,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Uecker-Randow,Susann Mirasch,2014-01-01,2014-12-31,Mitglied,,,,,,Mecklenburg-Vorpommern,OSV
Sparkasse Vorpommern,,,,,,,,,,Mecklenburg-Vorpommern,OSV
Kreissparkasse Bersenbrück,Bernd Heinemann,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Bersenbrück,Bernd Heinemann,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Bersenbrück,Lars Pfeilsticker,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Bersenbrück,Lars Pfeilsticker,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Grafschaft Bentheim zu Nordhorn,Hubert Winter,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Grafschaft Bentheim zu Nordhorn,Hubert Winter,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Grafschaft Bentheim zu Nordhorn,Norbert Jörgens,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Grafschaft Bentheim zu Nordhorn,Norbert Jörgens,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Grafschaft Diepholz,Claus Nordsiek,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Grafschaft Diepholz,Ralf Finke,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Grafschaft Diepholz,,,,,,,,,,Niedersachsen,SVN
Kreissparkasse Grafschaft Diepholz,,,,,,,,,,Niedersachsen,SVN
Kreissparkasse Melle,Josef Theißing,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Melle,Oliver Oomen,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Northeim,Axel Bensemann,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Northeim,Bernd Sommer,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Northeim,Guido Mönnecke,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Osterholz,Ulrich Messerschmidt,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Osterholz,Ulrich Messerschmidt,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Osterholz,Werner Hampel,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Osterholz,Werner Hampel,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Peine,Dominikus Penners,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Peine,Dominikus Penners,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Peine,Jürgen Hösel,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Peine,Jürgen Hösel,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Soltau,Franz Wienöbst,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Soltau,Steifan Kreipe,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Stade,Micheal Carstens,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Stade,Micheal Carstens,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Kreissparkasse Stade,Ralf Achim Rotsch,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Stade,Ralf Achim Rotsch,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Syke,,,,,,,,,,Niedersachsen,SVN
Kreissparkasse Verden,,,,,,,,,,Niedersachsen,SVN
Kreissparkasse Walsrode,Ernst-Otto Bahr,2014-01-01,2014-06-30,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Walsrode,Matthias Schröder,2014-07-01,,Vorsitzende(r),,,,,,Niedersachsen,SVN
Kreissparkasse Walsrode,Tim Nikelski,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Landessparkasse zu Oldenburg,Gerhard Fiand,2014-11-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Landessparkasse zu Oldenburg,Gerhard Fiand,2014-01-01,2014-10-31,Mitglied,,,,,,Niedersachsen,SVN
Landessparkasse zu Oldenburg,Gerhard Fiand,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Landessparkasse zu Oldenburg,Harald Tölle,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Landessparkasse zu Oldenburg,Harald Tölle,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Landessparkasse zu Oldenburg,Jürgen Rauber,2014-11-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Landessparkasse zu Oldenburg,Martin Grapentin,2014-01-01,2014-10-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Landessparkasse zu Oldenburg,Martin Grapentin,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Landessparkasse zu Oldenburg,Michael Thanheiser,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Landessparkasse zu Oldenburg,Michael Thanheiser,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Aurich-Norden,,,,,,,,,,Niedersachsen,SVN
Sparkasse Celle,,,,,,,,,,Niedersachsen,SVN
Sparkasse Duderstadt,Alfons Wüstefeld,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Duderstadt,Markus Teichert,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Einbeck,Carsten Sowa,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Emden,Bernd Gurzki,2014-01-01,2014-12-31,Vorsitzende(r),,,,,Jahresbilanz für 2014 nicht verfügbar. Per Mail angefordert.,Niedersachsen,SVN
Sparkasse Emden,Jens Jann,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Emsland,,,,,,,,,,Niedersachsen,SVN
Sparkasse Gifhorn-Wolfsburg,,,,,,,,,,Niedersachsen,SVN
Sparkasse Goslar/Harz,Dirk Vorderstemann,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Goslar/Harz,Dirk Vorderstemann,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Goslar/Harz,Hermann Mehrens,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Goslar/Harz,Hermann Mehrens,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Göttingen,,,,,,,,,,Niedersachsen,SVN
Sparkasse Hannover,Axel Dankert,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Hannover,Dr. Heinrich Jagau,2014-12-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Hannover,Dr. Heinrich Jagau,2014-07-23,2014-11-30,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Hannover,Dr. Heinrich Jagau,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Hannover,Hans-Ulrich Nielsen,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Hannover,Jens Bratherig,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Hannover,Kertin Berghoff-Ising,2014-12-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Hannover,Marina Barth,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Hannover,Walter Kleine,2014-01-01,2014-07-23,Vorsitzende(r),,,,,Die Bezüge des gesamten Vorstandes beliefen sich im Jahr 2014 auf 2246000 €.,Niedersachsen,SVN
Sparkasse Hannover,Walter Kleine,2013-01-01,2013-12-31,Vorsitzende(r),,,,,Die Bezüge des gesamten Vorstandes beliefen sich im Jahr 2013 auf 2187000 €.,Niedersachsen,SVN
Sparkasse Harburg-Buxtehude,Andreas Sommer,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Harburg-Buxtehude,Andreas Sommer,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Harburg-Buxtehude,Frank Jäschke,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Harburg-Buxtehude,Frank Jäschke,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Harburg-Buxtehude,Heinz Lüers,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Harburg-Buxtehude,Heinz Lüers,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Hildesheim,,,,,,,,,,Niedersachsen,SVN
Sparkasse LeerWittmund,,,,,,,,,,Niedersachsen,SVN
Sparkasse Lüneburg,,,,,,,,,,Niedersachsen,SVN
Sparkasse Münden,Micheal Kühlewindt,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Münden,Thomas Scheffler,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Nienburg,Hans-Georg Kanning,2013-01-01,2013-06-30,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Nienburg,Winfired Schmierer,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Nienburg,Winfired Schmierer,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Nienburg,Wolfgang Knust,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Nienburg,Wolfgang Knust,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Osnabrück,,,,,,,,,,Niedersachsen,SVN
Sparkasse Osterode am Harz,Thomas Toebe,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Osterode am Harz,Uwe Hacke,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Rotenburg-Bremervörde,,,,,,,,,,Niedersachsen,SVN
Sparkasse Schaumburg,,,,,,,,,,Niedersachsen,SVN
Sparkasse Scheeßel,Klaus Schröder,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Scheeßel,Tobias Riebesehl,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Stade - Altes Land,Dieter Kanzelmeyer,2014-01-01,2014-09-30,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Stade - Altes Land,Dieter Kanzelmeyer,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Stade - Altes Land,Micheal Senf,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Stade - Altes Land,Wolfang Schult,2014-10-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Stade - Altes Land,Wolfang Schult,2014-01-01,2014-09-30,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Stade - Altes Land,Wolfang Schult,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Uelzen Lüchow-Dannenberg,,,,,,,,,,Niedersachsen,SVN
Sparkasse Weserbergland,Friedrich-Wilhelm Kaup,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Weserbergland,Friedrich-Wilhelm Kaup,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Sparkasse Weserbergland,Thomas Greef,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Weserbergland,Thomas Greef,2013-01-01,2013-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Wilhelmshaven,Holger Sothmann,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Sparkasse Wilhelmshaven,Rolf Brandstrup,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Stadtsparkasse Bad Pyrmont,Andreas Brunsmeier,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Stadtsparkasse Bad Pyrmont,Thomas Wessel,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Stadtsparkasse Bad Sachsa,Bernd Gottschalk,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Stadtsparkasse Bad Sachsa,Ralf Müller,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Stadtsparkasse Barsinghausen,Britta A. Sander,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Stadtsparkasse Barsinghausen,Reinhard Meyer,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Stadtsparkasse Burgdorf,Heiko Nebel,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Stadtsparkasse Burgdorf,Ute Assmann,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Stadtsparkasse Cuxhaven,Helut Weermann,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Stadtsparkasse Cuxhaven,Micheal Malter,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
